headerId,index,timestamp,eventType,contentId,authorPersonId,authorSessionId,authorUserAgent,authorRegion,authorCountry,contentType,url,title,text,lang,total_events,soup,meta
2237,1430,1466174787,CONTENT SHARED,8267509427016592713,-1443636648652872475,-7760091057538643649,,,,HTML,https://www.smashingmagazine.com/2016/06/the-art-of-layout-testing-with-galen-framework/,The Art Of Layout Testing With Galen Framework - Smashing Magazine,,en,6,The Art Of Layout Testing With Galen Framework - Smashing Magazine,
2238,100,1459391011,CONTENT SHARED,-4760639635023250284,3891637997717104548,-910102441365544094,,,,HTML,https://cloudplatform.googleblog.com/2016/02/Spotify-chooses-Google-Cloud-Platform-to-power-data-infrastructure.html,Spotify chooses Google Cloud Platform to power data infrastructure,,en,6,Spotify chooses Google Cloud Platform to power data infrastructure,
2239,602,1461702647,CONTENT SHARED,-23817016428727099,-8020832670974472349,9198136281906353434,,,,HTML,https://news.ycombinator.com/item?id=11569726,Being a Developer After 40,,en,6,Being a Developer After 40,
2240,217,1459873877,CONTENT SHARED,7555106864392724379,-1032019229384696495,-3279030551983957682,,,,HTML,http://techcrunch.com/2016/04/05/chat-app-kik-launches-a-bot-store-and-anyone-can-make-bots-for-it/,Chat app Kik launches a bot store and anyone can make bots for it,,en,6,Chat app Kik launches a bot store and anyone can make bots for it,
2241,2064,1471265708,CONTENT SHARED,-7542498020532209188,3829784524040647339,4938933832306384595,,,,HTML,http://arstechnica.com/security/2016/08/frequent-password-changes-are-the-enemy-of-security-ftc-technologist-says/,"Frequent password changes are the enemy of security, FTC technologist says",,en,6,"Frequent password changes are the enemy of security, FTC technologist says",
2242,1414,1466043770,CONTENT SHARED,4894993979681787098,-5264754785175108362,6914571392483725291,,,,HTML,http://g1.globo.com/sp/campinas-regiao/noticia/2016/06/inovacao-em-setores-da-industria-e-tema-de-forum-na-unicamp-no-dia-17.html,Inovação em setores da indústria é tema de Fórum na Unicamp no dia 17,,pt,6,Inovação em setores da indústria é tema de Fórum na Unicamp no dia 17,
2243,1404,1466005348,CONTENT SHARED,1592600391233958243,3609194402293569455,-5431306901276377931,,,,HTML,http://www.inc.com/jeff-haden/harvard-psychologist-says-this-trait-matters-most-10-ways-to-make-a-great-first-.html,A Harvard Psychologist Says This Trait Matters Most: 10 Ways to Make a Great First Impression,,en,6,A Harvard Psychologist Says This Trait Matters Most: 10 Ways to Make a Great First Impression,
2244,191,1459797439,CONTENT SHARED,-1051830303851697653,-1032019229384696495,-1428170416432281222,,,,HTML,http://www.wired.com/2016/04/google-drive-scary-smart-searching-images/,Google Drive Is Scary-Smart at Searching Your Images,,en,6,Google Drive Is Scary-Smart at Searching Your Images,
2245,186,1459791448,CONTENT SHARED,5680566822246004912,4340306774493623681,-2741563996112096982,,,,HTML,https://blog.ethereum.org/2016/04/01/ethereum-partners-with-r3cev-on-lizardcoin-bringing-together-the-best-of-centralized-finance-and-blockchain-technology/,"Ethereum Partners with R3CEV on Lizardcoin, Bringing Together the Best of Centralized Finance and Blockchain Technology - Ethereum Blog",,en,6,"Ethereum Partners with R3CEV on Lizardcoin, Bringing Together the Best of Centralized Finance and Blockchain Technology - Ethereum Blog",
2246,185,1459791163,CONTENT SHARED,-4917007328809735647,4340306774493623681,-2741563996112096982,,,,HTML,http://cointelegraph.com/news/google-failure-ethereum-leaps-ecb-giveout-in-cointelegraph-daily-digest,"Google Failure, Ethereum Leaps, ECB Giveout in Cointelegraph Daily Digest",,en,6,"Google Failure, Ethereum Leaps, ECB Giveout in Cointelegraph Daily Digest",
2247,3047,1486118047,CONTENT SHARED,1984587708208773,-7606731662737258050,-8411451603021851508,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,HTML,http://g1.globo.com/pop-arte/cinema/noticia/heroinas-de-estrelas-alem-do-tempo-inspiram-garotas-em-trabalho-de-escola-nos-eua.ghtml,Heroínas de 'Estrelas além do tempo' inspiram garotas em trabalho de escola nos EUA,,pt,6,Heroínas de 'Estrelas além do tempo' inspiram garotas em trabalho de escola nos EUA,
2248,2218,1472484223,CONTENT SHARED,7140495736721533935,3609194402293569455,-6551964660043635422,,,,HTML,http://exame.abril.com.br/rede-de-blogs/mochileiro-corporativo/2016/08/29/gamification-por-que-somos-motivados-por-mecanicas-de-jogos/,Gamification - por que somos motivados por mecânicas de jogos - Mochileiro Corporativo,,pt,6,Gamification - por que somos motivados por mecânicas de jogos - Mochileiro Corporativo,
2249,2919,1483051215,CONTENT SHARED,-7384231993217222764,-1032019229384696495,-7410794229618935465,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.28 Safari/537.36",NY,US,HTML,https://techcrunch.com/2016/12/29/coca-cola-reportedly-closes-founders-startup-incubator/,Coca-Cola reportedly closes Founders startup incubator,,en,6,Coca-Cola reportedly closes Founders startup incubator,
2250,173,1459769585,CONTENT SHARED,-264519121623606417,-1443636648652872475,-2305829160678551058,,,,HTML,http://venturebeat.com/2016/04/03/how-googles-ai-paved-the-way-for-the-next-generation-of-bots/,How Google's AI paved the way for the next generation of bots,,en,6,How Google's AI paved the way for the next generation of bots,
2251,2389,1474465315,CONTENT SHARED,-4920252354047555768,3829784524040647339,9199535333484635322,,,,HTML,http://www.datamation.com/open-source/slideshows/15-top-open-source-artificial-intelligence-tools.html,15 Top Open Source Artificial Intelligence Tools,,en,6,15 Top Open Source Artificial Intelligence Tools,
2252,2417,1474654058,CONTENT SHARED,2951308020527021494,-1352064057049251194,-548845942099068409,,,,HTML,http://exame.abril.com.br/negocios/dino/noticias/rimini-street-anuncia-suporte-para-oracle-atg-web-commerce.shtml,Rimini Street anuncia suporte para Oracle ATG Web Commerce | EXAME.com,,pt,6,Rimini Street anuncia suporte para Oracle ATG Web Commerce | EXAME.com,
2253,2914,1482947216,CONTENT SHARED,215332765550420709,-4125205337625989832,-439916930702107039,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,HTML,https://www.smashingmagazine.com/2016/12/front-end-performance-checklist-2017-pdf-pages/,"Front-End Performance Checklist 2017 (PDF, Apple Pages) - Smashing Magazine",,en,6,"Front-End Performance Checklist 2017 (PDF, Apple Pages) - Smashing Magazine",
2254,847,1462652177,CONTENT SHARED,8316918063034631031,-2626634673110551643,2069397505101328966,,,,HTML,https://www.buzzfeed.com/williamalden/inside-palantir-silicon-valleys-most-secretive-company,"Inside Palantir, Silicon Valley's Most Secretive Company",,en,6,"Inside Palantir, Silicon Valley's Most Secretive Company",
2255,2067,1471278301,CONTENT SHARED,8993230615635349817,-7531858294361854119,-1027511223695293841,,,,HTML,http://www.theverge.com/circuitbreaker/2016/8/13/12460542/mit-microsoft-research-gold-leaf-smart-temporary-tattoo,MIT and Microsoft Research made a 'smart' tattoo that remotely controls your phone,,en,6,MIT and Microsoft Research made a 'smart' tattoo that remotely controls your phone,
2256,2692,1478003701,CONTENT SHARED,-8781597910014596432,3609194402293569455,8610082180409459730,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,http://startupi.com.br/2016/11/primeira-cidade-inteligente-brasileira-equipada-com-sensores-sistemas-e-solucoes-digitais-sera-desenvolvida-por-startup/,"Primeira cidade inteligente brasileira, equipada com sensores, sistemas e soluções digitais, será desenvolvida por startup - Startupi",,pt,6,"Primeira cidade inteligente brasileira, equipada com sensores, sistemas e soluções digitais, será desenvolvida por startup - Startupi",
2257,1165,1464721873,CONTENT SHARED,-7152753999571084411,3609194402293569455,4752652671493723871,,,,HTML,http://trendwatching.com/trends/digital-data-dominance-in-asia/,New Asia Trend Briefing from TrendWatching | ASIAN DATA DOMINANCE,,en,6,New Asia Trend Briefing from TrendWatching | ASIAN DATA DOMINANCE,
2258,2761,1479408501,CONTENT SHARED,1328618437884612347,3891637997717104548,6830299218105099811,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",SP,BR,HTML,https://cloudplatform.googleblog.com/2016/11/Cloud-Machine-Learning-family-grows-with-new-API-editions-and-pricing.html,"Google Cloud Machine Learning family grows with new API, editions and pricing",,en,6,"Google Cloud Machine Learning family grows with new API, editions and pricing",
2259,2080,1471361066,CONTENT SHARED,-2561023317421962555,-1387464358334758758,3366208659216606452,,,,HTML,http://googlediscovery.com/2016/08/15/google-vai-encerrar-hangouts-on-air-para-reforcar-o-youtube-ao-vivo/,Google vai encerrar Hangouts On Air para reforçar o YouTube ao vivo | Google Discovery,,pt,6,Google vai encerrar Hangouts On Air para reforçar o YouTube ao vivo | Google Discovery,
2260,2279,1473278330,CONTENT SHARED,8065912276310959188,-1443636648652872475,-137694428851400677,,,,HTML,https://www.linkedin.com/pulse/google-nli-kill-market-linguistic-apis-review-yuri-kitin,Will Google NLI kill the market? Linguistic APIs review,,en,6,Will Google NLI kill the market? Linguistic APIs review,
2261,2960,1484512265,CONTENT SHARED,6565723369088595990,3609194402293569455,8720237616199206304,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,SP,BR,HTML,https://www.cloudways.com/blog/php-trends-2017/,Learn About the PHP Trends and Predictions for 2017,,en,6,Learn About the PHP Trends and Predictions for 2017,
2262,1529,1466891141,CONTENT SHARED,2938654209557667280,-1032019229384696495,6917925448322846329,,,,HTML,https://techcrunch.com/2016/06/25/seesaw-education/,How Seesaw accidentally became a teacher's pet at 1/4 of US schools,,en,6,How Seesaw accidentally became a teacher's pet at 1/4 of US schools,
2263,2275,1473216992,CONTENT SHARED,-8025433077701076525,881856221521045800,-4784027575318899159,,,,HTML,http://corporate.canaltech.com.br/noticia/computacao-na-nuvem/amazon-tem-31-do-mercado-de-infraestrutura-em-nuvem-segundo-gartner-77149/,"Amazon tem 31% do mercado de infraestrutura em nuvem, segundo Gartner - Computação na Nuvem",,pt,6,"Amazon tem 31% do mercado de infraestrutura em nuvem, segundo Gartner - Computação na Nuvem",
2264,514,1461174867,CONTENT SHARED,8801504303517439478,3891637997717104548,-7692525206014036535,,,,HTML,https://www.drupal.org/project/services,Services ,,en,6,Services ,
2265,233,1459942552,CONTENT SHARED,-860914756454619650,-1032019229384696495,4701400586904018541,,,,HTML,http://techcrunch.com/2016/04/05/nvidia-announces-a-supercomputer-aimed-at-deep-learning-and-ai/,Nvidia announces a supercomputer aimed at deep learning and AI,,en,6,Nvidia announces a supercomputer aimed at deep learning and AI,
2266,2453,1475075022,CONTENT SHARED,-6570327055377820618,-1443636648652872475,7630107056969134574,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.82 Safari/537.36",SP,BR,HTML,http://www.theregister.co.uk/2016/09/27/baidu_research_launches_deepbench_measure_deep_learning_models/,Baidu Research grills AI models on deep learning,,en,6,Baidu Research grills AI models on deep learning,
2267,2450,1475065431,CONTENT SHARED,6006800146436649545,-8020832670974472349,-2282607730720678445,Android - Native Mobile App,SP,BR,HTML,http://www.zdnet.com/article/kubernetes-1-4-one-devops-tool-to-rule-all-the-containers/,​Kubernetes 1.4: One DevOps tool to rule all the containers | ZDNet,,en,6,​Kubernetes 1.4: One DevOps tool to rule all the containers | ZDNet,
2268,512,1461174817,CONTENT SHARED,-7259527987837041658,3891637997717104548,-7692525206014036535,,,,HTML,https://www.drupal.org/project/search_api,Search API,,en,6,Search API,
2269,223,1459887113,CONTENT SHARED,-1287202638861144684,1748162647671155552,5070572141089411380,,,,HTML,https://www.linkedin.com/pulse/eu-n%C3%A3o-preciso-de-unic%C3%B3rnios-malamutes-do-alaska-johann-vivot,"Eu não preciso de Unicórnios, preciso de Malamutes do Alaska...",,pt,6,"Eu não preciso de Unicórnios, preciso de Malamutes do Alaska...",
2270,219,1459875856,CONTENT SHARED,8654585772743935612,-7496361692498935601,-8341970611185773933,,,,HTML,http://www.pcworld.com/article/2952864/windows/how-to-use-windows-10s-task-view-and-virtual-desktops.html,How to use Windows 10's Task View and virtual desktops,,en,6,How to use Windows 10's Task View and virtual desktops,
2271,27,1459259981,CONTENT SHARED,-6874540813378776198,-108842214936804958,770918631519434453,,,,HTML,https://medium.com/greylock-perspectives/the-hierarchy-of-engagement-5803bf4e6cfa,The Hierarchy of Engagement - Greylock Perspectives,,en,6,The Hierarchy of Engagement - Greylock Perspectives,
2272,2259,1472962021,CONTENT SHARED,1333053624108726661,3302556033962996625,8262849095889894692,,,,HTML,http://support.rightscale.com/09-Clouds/AWS/02-Amazon_EC2/Designing_Failover_Architectures_on_EC2/00-Best_Practices_for_using_Elastic_IPs_(EIP)_and_Availability_Zones/,Best Practices for using Elastic IPs (EIP) and Availability Zones,,en,6,Best Practices for using Elastic IPs (EIP) and Availability Zones,
2273,1075,1464034659,CONTENT SHARED,1981046186743381313,-9001583565812478106,-6361057466865548397,,,,HTML,http://blog.marvelapp.com/state-of-the-digital-nation-2016/,State of the Digital Nation 2016,,en,6,State of the Digital Nation 2016,
2274,1498,1466650569,CONTENT SHARED,1177957942021788639,-1032019229384696495,-204014901489273678,,,,HTML,https://cloudplatform.googleblog.com/2016/06/new-Google-Cloud-Platform-Education-Grants-offer-free-credits-to-students.html,New Google Cloud Platform Education Grants offer free credits to students,,en,6,New Google Cloud Platform Education Grants offer free credits to students,
2275,1506,1466708326,CONTENT SHARED,1058405970043104639,-1479311724257856983,-5453975609082049196,,,,HTML,http://www.cnet.com/news/google-digs-deeper-on-machine-learning-with-new-european-research-lab/,​Google digs deeper on machine learning with new European research lab,,en,6,​Google digs deeper on machine learning with new European research lab,
2276,1077,1464049845,CONTENT SHARED,4634963407423735625,-1799631734242668035,-7314249980198107689,,,,HTML,http://www.meioemensagem.com.br/home/opiniao/2016/05/23/se-eu-fosse-fundar-uma-nova-agencia.html,Se eu fosse fundar uma nova agência... - Meio & Mensagem,,pt,6,Se eu fosse fundar uma nova agência... - Meio & Mensagem,
2277,1169,1464757196,CONTENT SHARED,1354035119798779232,8968131284214320024,1716399213369127536,,,,HTML,https://www.digitalpulse.pwc.com.au/large-scale-transformation-google-pwc/,Making your business fit for the future,,en,6,Making your business fit for the future,
2278,904,1463006135,CONTENT SHARED,833256912680066502,-1443636648652872475,1042623887799704844,,,,HTML,http://www.androidpolice.com/2016/05/11/rumor-android-vr-will-launch-at-io-with-standalone-headset-reference-appears-in-unreal-engine/,"Rumor: ""Android VR"" Will Launch At I/O With Standalone Headset, Reference Appears In Unreal Engine",,en,6,"Rumor: ""Android VR"" Will Launch At I/O With Standalone Headset, Reference Appears In Unreal Engine",
2279,2393,1474488847,CONTENT SHARED,-5691384416070374740,3609194402293569455,-7132303439693307831,,,,HTML,https://endeavor.org.br/como-transformar-estrategia-okr/,OKR e meta: minha experiência no Runrun.it,,pt,6,OKR e meta: minha experiência no Runrun.it,
2280,2371,1474298657,CONTENT SHARED,-4749032095489327822,-1032019229384696495,4367730833101863534,,,,HTML,https://techcrunch.com/2016/09/18/salesforce-turns-its-attention-to-artificial-intelligence-with-salesforce-einstein/,Salesforce Einstein delivers artificial intelligence across the Salesforce platform,,en,5,Salesforce Einstein delivers artificial intelligence across the Salesforce platform,
2281,783,1462372495,CONTENT SHARED,914293752636521893,3609194402293569455,6857648189397316004,,,,HTML,http://techcrunch.com/2016/05/03/asias-mobile-first-economy-and-how-the-west-is-feeling-the-effects/,Asia's mobile-first economy and how the West is feeling the effects,,en,5,Asia's mobile-first economy and how the West is feeling the effects,
